25,5,367.79,81.51,205.87999999999994,101.15999999999998,1,1,1.0
25,6,60.3,225.1,231.45,161.35,1,1,1.0
25,3,307.99,0.0,398.98,112.98,1,1,1.0
25,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
26,5,343.0,81.51,202.30999999999995,90.49,1,1,1.0
26,6,86.9,235.7,256.20000000000005,172.0,1,1,1.0
26,3,307.99,0.0,398.98,112.92,1,1,1.0
26,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
27,5,327.0,72.7,193.5,88.7,1,1,1.0
27,6,113.48,249.88,263.29999999999995,182.64999999999998,1,1,1.0
27,3,307.99,0.0,398.98,112.87,1,1,1.0
27,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
28,5,305.78,70.88,179.32000000000005,88.72,1,1,1.0
28,6,145.4,258.7,286.33000000000004,198.64,1,1,1.0
28,3,307.99,0.0,398.98,112.81,1,1,1.0
28,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
29,5,279.2,62.0,184.60000000000002,90.5,1,1,1.0
29,6,177.3,274.65,314.7,209.25,1,1,1.0
29,7,917.21,179.03,40.75999999999999,81.53,1,1,1.0
29,3,307.99,0.0,398.98,112.76,1,1,1.0
29,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
30,5,272.11,62.02,165.08999999999997,90.47999999999999,1,1,1.0
30,6,210.97,292.4,339.53,223.39999999999998,1,1,1.0
30,7,851.6,159.5,106.37,101.06,1,1,1.0
30,3,307.99,0.0,398.98,112.7,1,1,1.0
30,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
31,5,242.0,58.5,168.60000000000002,79.80000000000001,1,1,1.0
31,6,265.92,315.44,325.32,223.40000000000003,1,1,1.0
31,7,805.5,148.9,152.47000000000003,111.66,1,1,1.0
31,3,307.99,0.0,398.98,112.64,1,1,1.0
31,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
32,5,231.34,54.93,158.05999999999997,85.16999999999999,1,1,1.0
32,6,290.7,322.5,406.90000000000003,216.34000000000003,1,1,1.0
32,7,757.6,132.9,200.37,122.29999999999998,1,1,1.0
32,3,307.99,0.0,398.98,112.59,1,1,1.0
32,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
33,5,208.3,51.38,163.3,81.62,1,1,1.0
33,6,350.96,342.0,406.90000000000003,198.0,1,1,1.0
33,7,729.2,131.13,230.79999999999995,122.30000000000001,1,1,1.0
33,3,307.99,0.0,398.98,112.53,1,1,1.0
33,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
34,5,185.26,51.38,163.3,81.62,1,1,1.0
34,6,411.22,368.58,412.24,171.42000000000002,1,1,1.0
34,7,677.84,116.95,273.29999999999995,122.3,1,1,1.0
34,3,307.99,0.0,398.98,112.47,1,1,1.0
34,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
35,5,174.63,47.84,150.0,77.16,1,1,1.0
35,6,467.05,380.1,412.23999999999995,159.89999999999998,1,1,1.0
35,7,628.21,106.32,273.29999999999995,122.30000000000001,1,1,1.0
35,3,307.99,0.0,398.98,112.42,1,1,1.0
35,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
36,5,164.0,44.29,136.7,72.71000000000001,1,1,1.0
36,6,522.87,391.62,412.25,148.38,1,1,1.0
36,7,610.5,95.7,243.20000000000005,118.7,1,1,1.0
36,3,307.99,0.0,398.98,112.36,1,1,1.0
36,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
37,5,142.73,44.29,136.70000000000002,72.71000000000001,1,1,1.0
37,6,531.14,391.62,412.25,148.38,1,1,1.0
37,7,575.05,92.16,243.20000000000005,118.70000000000002,1,1,1.0
37,3,307.99,0.0,398.98,112.31,1,1,1.0
37,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
38,5,133.87,44.29,136.7,72.71000000000001,1,1,1.0
38,6,539.42,391.62,412.24,148.38,1,1,1.0
38,7,546.7,83.29,225.5,113.40999999999998,1,1,1.0
38,3,307.99,0.0,398.98,112.25,1,1,1.0
38,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
39,5,125.0,44.29,136.70999999999998,72.71000000000001,1,1,1.0
39,7,509.48,77.98,225.5,113.39999999999999,1,1,1.0
39,3,307.99,0.0,398.98,112.19,1,1,1.0
39,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
40,5,110.83,44.29,136.7,67.41,1,1,1.0
40,7,482.89,78.0,202.51,95.69999999999999,1,1,1.0
40,3,307.99,0.0,398.98,112.14,1,1,1.0
40,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
41,5,93.1,35.43,136.71,67.41,1,1,1.0
41,7,445.67,70.91,202.50999999999993,95.70000000000002,1,1,1.0
41,3,307.99,0.0,398.98,112.08,1,1,1.0
41,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
42,5,93.1,35.43,122.5,67.37,1,1,1.0
42,7,419.09,67.37,202.51000000000005,95.69999999999999,1,1,1.0
42,3,307.99,0.0,398.98,112.02,1,1,1.0
42,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
43,5,78.92,33.66,122.49999999999999,67.37,1,1,1.0
43,7,394.3,69.1,184.8,85.1,1,1,1.0
43,3,307.99,0.0,398.98,111.97,1,1,1.0
43,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
44,5,64.75,31.89,122.49000000000001,67.37,1,1,1.0
44,7,371.26,67.33,184.79999999999995,85.10000000000001,1,1,1.0
44,3,307.99,0.0,398.98,111.91,1,1,1.0
44,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
45,5,41.71,31.89,122.48999999999998,67.37,1,1,1.0
45,7,349.11,61.12,172.39,77.97999999999999,1,1,1.0
45,3,307.99,0.0,398.98,111.86,1,1,1.0
45,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
46,5,41.71,31.89,115.38999999999999,63.81,1,1,1.0
46,7,326.95,54.92,156.45,86.88000000000001,1,1,1.0
46,3,307.99,0.0,398.98,111.8,1,1,1.0
46,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
47,5,20.44,28.34,115.39000000000001,63.81999999999999,1,1,1.0
47,7,302.14,53.15,156.45,86.88,1,1,1.0
47,3,307.99,0.0,398.98,111.87,1,1,1.0
47,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
48,5,20.44,28.34,101.26,56.75999999999999,1,1,1.0
48,7,280.9,51.4,149.33000000000004,81.53999999999999,1,1,1.0
48,3,307.99,0.0,398.98,111.94,1,1,1.0
48,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
49,5,15.12,26.57,101.25999999999999,56.76,1,1,1.0
49,7,264.95,46.08,149.32999999999998,81.54,1,1,1.0
49,3,307.99,0.0,398.98,112.01,1,1,1.0
49,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
50,5,11.58,23.03,101.26,56.75,1,1,1.0
50,7,238.36,44.31,149.32999999999998,81.53999999999999,1,1,1.0
50,3,307.99,0.0,398.98,112.09,1,1,1.0
50,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
51,5,0.0,23.03,95.11,56.75,1,1,1.0
51,7,238.36,44.31,122.74000000000001,70.89,1,1,1.0
51,3,307.99,0.0,398.98,112.16,1,1,1.0
51,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
52,5,0.0,23.03,82.7,56.769999999999996,1,1,1.0
52,7,211.78,40.77,122.73999999999998,70.88999999999999,1,1,1.0
52,3,307.99,0.0,398.98,112.23,1,1,1.0
52,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
53,5,0.0,20.37,76.5,56.769999999999996,1,1,1.0
53,7,194.05,40.77,122.74000000000001,70.88999999999999,1,1,1.0
53,3,307.99,0.0,398.98,112.3,1,1,1.0
53,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
54,5,0.0,17.71,70.29,56.77,1,1,1.0
54,7,174.56,40.77,122.74000000000001,70.88999999999999,1,1,1.0
54,3,307.99,0.0,398.98,112.37,1,1,1.0
54,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
55,5,0.0,16.82,60.55,56.779999999999994,1,1,1.0
55,7,163.92,33.68,122.74000000000004,70.88999999999999,1,1,1.0
55,3,307.99,0.0,398.98,112.44,1,1,1.0
55,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
56,5,0.0,15.94,50.8,56.769999999999996,1,1,1.0
56,7,151.52,33.68,122.73999999999998,70.88999999999999,1,1,1.0
56,3,307.99,0.0,398.98,112.51,1,1,1.0
56,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
57,5,0.0,15.94,41.05,56.769999999999996,1,1,1.0
57,7,139.11,33.68,122.74000000000001,70.88999999999999,1,1,1.0
57,3,307.99,0.0,398.98,112.59,1,1,1.0
57,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
58,5,0.0,15.94,31.3,56.769999999999996,1,1,1.0
58,7,130.25,30.13,112.15,63.77000000000001,1,1,1.0
58,3,307.99,0.0,398.98,112.66,1,1,1.0
58,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
59,5,0.0,15.94,21.55,52.32000000000001,1,1,1.0
59,7,112.53,30.13,112.15,63.77000000000001,1,1,1.0
59,3,307.99,0.0,398.98,112.73,1,1,1.0
59,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
60,5,0.0,15.94,11.8,47.86,1,1,1.0
60,7,98.35,26.59,112.15,63.769999999999996,1,1,1.0
60,3,307.99,0.0,398.98,112.8,1,1,1.0
60,4,98.15,0.0,221.37999999999997,63.36,1,1,1.0
